pair_id,pair_index_within_group,subject_id,gesture,distance,capture_id,rgb_video_path,nir_video_path,rgb_num_frames,nir_num_frames,rgb_fps,nir_fps,duration_rgb,duration_nir,fps_diff,frame_diff,duration_diff,is_valid_pair,rgb_width,rgb_height,nir_width,nir_height,rgb_filename,nir_filename,rgb_serial_no,nir_serial_no
PAIR_00413,35,6F_S035,robbery,6_feet,35,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/robbery/video_20260310_140229.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/robbery/20260310140055551.mp4,164,135,30.201836664538625,25.210084033613445,5.430133333333333,5.355,4.9917526309251805,29,0.0751333333333326,True,2160,3840,720,960,video_20260310_140229.mp4,20260310140055551.mp4,20260310140229,20260310140055551
PAIR_00417,4,6F_S004,sit_down,6_feet,4,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260306_004641.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260306004817641.mp4,162,111,30.204095161544263,20.56698165647582,5.363511111111111,5.396999999999999,9.637113505068442,51,0.033488888888888,True,1080,1920,720,960,video_20260306_004641.mp4,20260306004817641.mp4,20260306004641,20260306004817641
PAIR_00418,5,6F_S005,sit_down,6_feet,5,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260306_004939.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260306005107783.mp4,163,137,30.019337610116946,25.050283415615286,5.429833333333334,5.469,4.969054194501659,26,0.0391666666666665,True,1080,1920,720,960,video_20260306_004939.mp4,20260306005107783.mp4,20260306004939,20260306005107783
PAIR_00419,6,6F_S006,sit_down,6_feet,6,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260306_005229.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260306005359761.mp4,163,135,30.019337610116946,24.907749077490774,5.429833333333334,5.42,5.111588532626172,28,0.0098333333333338,True,1080,1920,720,960,video_20260306_005229.mp4,20260306005359761.mp4,20260306005229,20260306005359761
PAIR_00420,7,6F_S007,sit_down,6_feet,7,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_225020.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309225203669.mp4,157,137,30.01867403713988,25.00912741876597,5.230077777777778,5.478,5.009546618373904,20,0.2479222222222219,True,2160,3840,720,960,video_20260309_225020.mp4,20260309225203669.mp4,20260309225020,20260309225203669
PAIR_00422,9,6F_S009,sit_down,6_feet,9,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_230119.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309230234424.mp4,161,140,30.01939140811456,25.089605734767023,5.3632,5.58,4.929785673347531,21,0.2168000000000001,True,2160,3840,720,960,video_20260309_230119.mp4,20260309230234424.mp4,20260309230119,20260309230234424
PAIR_00423,10,6F_S010,sit_down,6_feet,10,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_230844.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309231011933.mp4,164,137,30.201836664538625,25.004562876437305,5.430133333333333,5.479,5.19727378810132,27,0.048866666666667,True,2160,3840,720,960,video_20260309_230844.mp4,20260309231011933.mp4,20260309230844,20260309231011933
PAIR_00425,12,6F_S012,sit_down,6_feet,12,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_232045.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309232243227.mp4,146,138,30.01939609382318,24.959305480195333,4.863522222222222,5.529,5.060090613627846,8,0.6654777777777783,True,1080,1920,720,960,video_20260309_232045.mp4,20260309232243227.mp4,20260309232045,20260309232243227
PAIR_00426,13,6F_S013,sit_down,6_feet,13,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_232526.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309232650931.mp4,161,136,30.019329216120525,25.00919455682236,5.363211111111111,5.438,5.010134659298164,25,0.0747888888888885,True,1080,1920,720,960,video_20260309_232526.mp4,20260309232650931.mp4,20260309232526,20260309232650931
PAIR_00428,15,6F_S015,sit_down,6_feet,15,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_233620.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309233748987.mp4,161,132,30.019329216120525,24.95745887691435,5.363211111111111,5.289,5.061870339206173,29,0.0742111111111114,True,1080,1920,720,960,video_20260309_233620.mp4,20260309233748987.mp4,20260309233620,20260309233748987
PAIR_00430,17,6F_S017,sit_down,6_feet,17,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_235028.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309235144540.mp4,166,108,30.199571869523297,25.023169601482856,5.496766666666667,4.316,5.176402268040441,58,1.180766666666667,True,2160,3840,720,960,video_20260309_235028.mp4,20260309235144540.mp4,20260309235028,20260309235144540
PAIR_00431,18,6F_S018,sit_down,6_feet,18,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260309_235425.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260309235552919.mp4,161,138,30.019329216120525,25.027203482045703,5.363211111111111,5.513999999999999,4.992125734074822,23,0.1507888888888882,True,2160,3840,720,960,video_20260309_235425.mp4,20260309235552919.mp4,20260309235425,20260309235552919
PAIR_00432,19,6F_S019,sit_down,6_feet,19,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_000007.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310000148578.mp4,156,140,30.01937147475508,24.97769848349688,5.196644444444445,5.605,5.041672991258199,16,0.4083555555555556,True,2160,3840,720,960,video_20260310_000007.mp4,20260310000148578.mp4,20260310000007,20260310000148578
PAIR_00435,22,6F_S022,sit_down,6_feet,22,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_001205.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310001415591.mp4,185,141,30.06793728532576,24.93368700265252,6.152733333333334,5.655,5.134250282673243,44,0.4977333333333336,True,2160,3840,720,960,video_20260310_001205.mp4,20260310001415591.mp4,20260310001205,20260310001415591
PAIR_00436,23,6F_S023,sit_down,6_feet,23,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_002018.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310002205649.mp4,167,144,30.019413752606475,24.969654933240854,5.563066666666667,5.767,5.049758819365621,23,0.2039333333333326,True,2160,3840,720,960,video_20260310_002018.mp4,20260310002205649.mp4,20260310002018,20260310002205649
PAIR_00437,24,6F_S024,sit_down,6_feet,24,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_002812.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310002932658.mp4,164,135,30.201836664538625,25.0,5.430133333333333,5.4,5.201836664538625,29,0.0301333333333326,True,2160,3840,720,960,video_20260310_002812.mp4,20260310002932658.mp4,20260310002812,20260310002932658
PAIR_00439,26,6F_S026,sit_down,6_feet,26,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_003639.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310003809767.mp4,166,135,30.199571869523297,24.995371227550454,5.496766666666667,5.401,5.204200641972843,31,0.095766666666667,True,2160,3840,720,960,video_20260310_003639.mp4,20260310003809767.mp4,20260310003639,20260310003809767
PAIR_00440,27,6F_S027,sit_down,6_feet,27,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_004204.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310004323478.mp4,164,128,30.201836664538625,25.073457394711067,5.430133333333333,5.105,5.128379269827558,36,0.3251333333333326,True,2160,3840,720,960,video_20260310_004204.mp4,20260310004323478.mp4,20260310004204,20260310004323478
PAIR_00441,28,6F_S028,sit_down,6_feet,28,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_004955.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310005126585.mp4,172,134,30.19327204957314,25.05609573672401,5.696633333333334,5.348,5.137176312849128,38,0.3486333333333338,True,2160,3840,720,960,video_20260310_004955.mp4,20260310005126585.mp4,20260310004955,20260310005126585
PAIR_00442,29,6F_S029,sit_down,6_feet,29,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_005358.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310005554914.mp4,164,134,30.201836664538625,24.948799106311675,5.430133333333333,5.371,5.25303755822695,30,0.0591333333333334,True,2160,3840,720,960,video_20260310_005358.mp4,20260310005554914.mp4,20260310005358,20260310005554914
PAIR_00443,30,6F_S030,sit_down,6_feet,30,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_005755.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310005912428.mp4,178,96,30.18734242094195,18.01801801801802,5.896511111111112,5.327999999999999,12.16932440292393,82,0.5685111111111123,True,2160,3840,720,960,video_20260310_005755.mp4,20260310005912428.mp4,20260310005755,20260310005912428
PAIR_00448,35,6F_S035,sit_down,6_feet,35,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/sit_down/video_20260310_140207.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/sit_down/20260310140015662.mp4,156,136,30.01937147475508,25.00919455682236,5.196644444444445,5.438,5.010176917932714,20,0.2413555555555548,True,2160,3840,720,960,video_20260310_140207.mp4,20260310140015662.mp4,20260310140207,20260310140015662
PAIR_00452,4,6F_S004,stand_up,6_feet,4,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260306_004634.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260306004809097.mp4,165,131,30.019224432616443,25.00477190303493,5.496477777777778,5.239,5.014452529581511,34,0.2574777777777779,True,1080,1920,720,960,video_20260306_004634.mp4,20260306004809097.mp4,20260306004634,20260306004809097
PAIR_00453,5,6F_S005,stand_up,6_feet,5,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260306_004931.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260306005059683.mp4,162,135,30.204095161544263,25.01389660922735,5.363511111111111,5.397,5.1901985523169145,27,0.0334888888888889,True,1080,1920,720,960,video_20260306_004931.mp4,20260306005059683.mp4,20260306004931,20260306005059683
PAIR_00454,6,6F_S006,stand_up,6_feet,6,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260306_005222.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260306005351205.mp4,159,141,30.01932061095925,25.102367811999287,5.296588888888889,5.617,4.916952798959969,18,0.3204111111111114,True,1080,1920,720,960,video_20260306_005222.mp4,20260306005351205.mp4,20260306005222,20260306005351205
PAIR_00455,7,6F_S007,stand_up,6_feet,7,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_225011.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309225155312.mp4,163,135,30.019337610116946,25.03709198813056,5.429833333333334,5.392,4.982245621986383,28,0.0378333333333333,True,2160,3840,720,960,video_20260309_225011.mp4,20260309225155312.mp4,20260309225011,20260309225155312
PAIR_00457,9,6F_S009,stand_up,6_feet,9,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_230100.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309230225465.mp4,158,124,30.208784765595126,25.060630557801133,5.230266666666666,4.948,5.1481542077939935,34,0.2822666666666666,True,2160,3840,720,960,video_20260309_230100.mp4,20260309230225465.mp4,20260309230100,20260309230225465
PAIR_00458,10,6F_S010,stand_up,6_feet,10,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_230837.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309231003626.mp4,161,134,30.019329216120525,24.97204621692136,5.363211111111111,5.3660000000000005,5.047282999199169,27,0.0027888888888893,True,2160,3840,720,960,video_20260309_230837.mp4,20260309231003626.mp4,20260309230837,20260309231003626
PAIR_00460,12,6F_S012,stand_up,6_feet,12,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_232037.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309232234765.mp4,161,136,30.019329216120525,25.013794371896267,5.363211111111111,5.436999999999999,5.0055348442242575,25,0.0737888888888882,True,1080,1920,720,960,video_20260309_232037.mp4,20260309232234765.mp4,20260309232037,20260309232234765
PAIR_00461,13,6F_S013,stand_up,6_feet,13,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_232517.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309232642723.mp4,168,134,30.19742163549396,24.97204621692136,5.563388888888889,5.3660000000000005,5.225375418572597,34,0.1973888888888888,True,1080,1920,720,960,video_20260309_232517.mp4,20260309232642723.mp4,20260309232517,20260309232642723
PAIR_00463,15,6F_S015,stand_up,6_feet,15,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_233613.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309233740427.mp4,159,136,30.01932061095925,25.0229990800368,5.296588888888889,5.4350000000000005,4.996321530922458,23,0.1384111111111119,True,1080,1920,720,960,video_20260309_233613.mp4,20260309233740427.mp4,20260309233613,20260309233740427
PAIR_00465,17,6F_S017,stand_up,6_feet,17,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_235021.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309235135091.mp4,164,139,30.20189846350911,25.00449721172873,5.430122222222222,5.559,5.197401251780381,25,0.1288777777777783,True,2160,3840,720,960,video_20260309_235021.mp4,20260309235135091.mp4,20260309235021,20260309235135091
PAIR_00466,18,6F_S018,stand_up,6_feet,18,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260309_235418.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260309235544081.mp4,163,136,30.019337610116946,25.00919455682236,5.429833333333334,5.438,5.010143053294584,27,0.0081666666666659,True,2160,3840,720,960,video_20260309_235418.mp4,20260309235544081.mp4,20260309235418,20260309235544081
PAIR_00467,19,6F_S019,stand_up,6_feet,19,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_000000.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310000139649.mp4,162,133,30.204095161544263,24.85052316890882,5.363511111111111,5.352,5.353571992635445,29,0.011511111111111,True,2160,3840,720,960,video_20260310_000000.mp4,20260310000139649.mp4,20260310000000,20260310000139649
PAIR_00470,22,6F_S022,stand_up,6_feet,22,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_001158.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310001407371.mp4,158,113,30.151265208153987,21.03891267920313,5.2402444444444445,5.371,9.112352528950858,45,0.130755555555555,True,2160,3840,720,960,video_20260310_001158.mp4,20260310001407371.mp4,20260310001158,20260310001407371
PAIR_00471,23,6F_S023,stand_up,6_feet,23,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_002006.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310002157158.mp4,172,135,30.19327204957314,24.935352789065387,5.696633333333334,5.414,5.257919260507752,37,0.2826333333333339,True,2160,3840,720,960,video_20260310_002006.mp4,20260310002157158.mp4,20260310002006,20260310002157158
PAIR_00472,24,6F_S024,stand_up,6_feet,24,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_002805.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310002923373.mp4,165,158,30.019224432616443,25.03168567807351,5.496477777777778,6.311999999999999,4.987538754542932,7,0.8155222222222216,True,2160,3840,720,960,video_20260310_002805.mp4,20260310002923373.mp4,20260310002805,20260310002923373
PAIR_00474,26,6F_S026,stand_up,6_feet,26,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_003632.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310003800442.mp4,152,135,30.01935458387645,25.004630487127248,5.063400000000001,5.399,5.014724096749198,17,0.3355999999999994,True,2160,3840,720,960,video_20260310_003632.mp4,20260310003800442.mp4,20260310003632,20260310003800442
PAIR_00475,27,6F_S027,stand_up,6_feet,27,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_004157.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310004314064.mp4,162,161,30.204470593109736,25.042774926116035,5.363444444444444,6.429,5.161695666993701,1,1.065555555555556,True,2160,3840,720,960,video_20260310_004157.mp4,20260310004314064.mp4,20260310004157,20260310004314064
PAIR_00476,28,6F_S028,stand_up,6_feet,28,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_004947.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310005117766.mp4,172,135,30.19327204957314,25.009262689885144,5.696633333333334,5.398,5.184009359687995,37,0.298633333333334,True,2160,3840,720,960,video_20260310_004947.mp4,20260310005117766.mp4,20260310004947,20260310005117766
PAIR_00477,29,6F_S029,stand_up,6_feet,29,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_005351.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310005546455.mp4,156,135,30.01937147475508,24.921543289643715,5.196644444444445,5.417,5.097828185111361,21,0.2203555555555549,True,2160,3840,720,960,video_20260310_005351.mp4,20260310005546455.mp4,20260310005351,20260310005546455
PAIR_00478,30,6F_S030,stand_up,6_feet,30,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_005748.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310005904053.mp4,159,131,30.01932061095925,25.0,5.296588888888889,5.24,5.019320610959255,28,0.0565888888888883,True,2160,3840,720,960,video_20260310_005748.mp4,20260310005904053.mp4,20260310005748,20260310005904053
PAIR_00483,35,6F_S035,stand_up,6_feet,35,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/stand_up/video_20260310_140159.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/stand_up/20260310140004897.mp4,154,135,30.01936313899441,24.953789279112755,5.130022222222222,5.41,5.065573859881663,19,0.2799777777777779,True,2160,3840,720,960,video_20260310_140159.mp4,20260310140004897.mp4,20260310140159,20260310140004897
PAIR_00484,1,8F_S001,doctor,8_feet,1,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_140823.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310141110722.mp4,169,136,30.0193023522028,25.04142883446879,5.629711111111111,5.431,4.977873517734007,33,0.1987111111111108,True,2160,3840,720,960,video_20260310_140823.mp4,20260310141110722.mp4,20260310140823,20260310141110722
PAIR_00485,2,8F_S002,doctor,8_feet,2,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_141523.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310141332287.mp4,155,135,30.212527261662142,25.009262689885144,5.130322222222223,5.398,5.203264571776998,20,0.2676777777777772,True,2160,3840,720,960,video_20260310_141523.mp4,20260310141332287.mp4,20260310141523,20260310141332287
PAIR_00486,3,8F_S003,doctor,8_feet,3,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_141721.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310141845520.mp4,164,134,30.201836664538625,24.948799106311675,5.430133333333333,5.371,5.25303755822695,30,0.0591333333333334,True,2160,3840,720,960,video_20260310_141721.mp4,20260310141845520.mp4,20260310141721,20260310141845520
PAIR_00487,4,8F_S004,doctor,8_feet,4,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_142327.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310142140865.mp4,165,135,30.019224432616443,25.01389660922735,5.496477777777778,5.397,5.005327823389095,30,0.0994777777777775,True,2160,3840,720,960,video_20260310_142327.mp4,20260310142140865.mp4,20260310142327,20260310142140865
PAIR_00488,5,8F_S005,doctor,8_feet,5,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_142637.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310142813349.mp4,156,138,30.01937147475508,25.013594344752583,5.196644444444445,5.517,5.0057771300024925,18,0.3203555555555555,True,2160,3840,720,960,video_20260310_142637.mp4,20260310142813349.mp4,20260310142637,20260310142813349
PAIR_00490,7,8F_S007,doctor,8_feet,7,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_143917.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310144140813.mp4,173,134,30.01920303546777,24.98601528994965,5.7629777777777775,5.363,5.03318774551812,39,0.399977777777778,True,2160,3840,720,960,video_20260310_143917.mp4,20260310144140813.mp4,20260310143917,20260310144140813
PAIR_00491,8,8F_S008,doctor,8_feet,8,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_144548.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310144357488.mp4,164,129,30.201836664538625,24.93717378697081,5.430133333333333,5.173,5.264662877567815,35,0.257133333333333,True,2160,3840,720,960,video_20260310_144548.mp4,20260310144357488.mp4,20260310144548,20260310144357488
PAIR_00493,10,8F_S010,doctor,8_feet,10,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_150753.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310150622906.mp4,168,133,30.19742163549396,24.948414931532547,5.563388888888889,5.331,5.249006703961406,35,0.2323888888888898,True,2160,3840,720,960,video_20260310_150753.mp4,20260310150622906.mp4,20260310150753,20260310150622906
PAIR_00494,11,8F_S011,doctor,8_feet,11,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_151031.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310152232149.mp4,164,111,30.201836664538625,25.01690331304936,5.430133333333333,4.437,5.184933351489267,53,0.9931333333333328,True,2160,3840,720,960,video_20260310_151031.mp4,20260310152232149.mp4,20260310151031,20260310152232149
PAIR_00495,12,8F_S012,doctor,8_feet,12,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_151403.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310152419033.mp4,155,134,30.212527261662142,25.01400037334329,5.130322222222223,5.357,5.1985268883188525,21,0.2266777777777777,True,2160,3840,720,960,video_20260310_151403.mp4,20260310152419033.mp4,20260310151403,20260310152419033
PAIR_00496,13,8F_S013,doctor,8_feet,13,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_151531.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310152532337.mp4,182,134,30.18358919361169,25.06078174677389,6.029766666666667,5.347,5.1228074468378,48,0.6827666666666667,True,2160,3840,720,960,video_20260310_151531.mp4,20260310152532337.mp4,20260310151531,20260310152532337
PAIR_00497,14,8F_S014,doctor,8_feet,14,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_151825.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310152701834.mp4,163,133,30.019337610116946,25.14653053507279,5.429833333333334,5.289000000000001,4.872807075044154,30,0.1408333333333331,True,2160,3840,720,960,video_20260310_151825.mp4,20260310152701834.mp4,20260310151825,20260310152701834
PAIR_00498,15,8F_S015,doctor,8_feet,15,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_151959.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310152837483.mp4,169,134,30.0193023522028,24.990675121223425,5.629711111111111,5.362,5.028627230979371,35,0.2677111111111108,True,2160,3840,720,960,video_20260310_151959.mp4,20260310152837483.mp4,20260310151959,20260310152837483
PAIR_00499,16,8F_S016,doctor,8_feet,16,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_153221.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310154456918.mp4,167,113,30.018934098153725,19.44253269098417,5.563155555555555,5.812,10.576401407169556,54,0.2488444444444448,True,2160,3840,720,960,video_20260310_153221.mp4,20260310154456918.mp4,20260310153221,20260310154456918
PAIR_00500,17,8F_S017,doctor,8_feet,17,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_153821.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/8_feet/doctor/20260310154706689.mp4,172,115,30.19327204957314,19.82758620689655,5.696633333333334,5.8,10.365685842676587,57,0.1033666666666661,True,2160,3840,720,960,video_20260310_153821.mp4,20260310154706689.mp4,20260310153821,20260310154706689
