pair_id,subject_id,gesture,distance,modality,video_path,output_dir,status,frames_extracted,fps,duration_original_sec,trim_start_sec,trim_end_sec,duration_after_trim_sec,width,height
PAIR_00585,8F_S026,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_163536.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S026/PAIR_00585,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00586,8F_S027,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_164205.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S027/PAIR_00586,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00587,8F_S028,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_164715.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S028/PAIR_00587,success,121,30.18358919361169,6.029767,1.0,1.0,4.029767,3840,2160
PAIR_00588,8F_S029,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_165116.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S029/PAIR_00588,success,114,30.19121100301912,5.775063,1.0,1.0,3.7750630000000003,3840,2160
PAIR_00589,8F_S030,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_165332.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S030/PAIR_00589,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00590,8F_S031,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_165507.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S031/PAIR_00590,success,141,30.167949930208476,6.697041,1.0,1.0,4.697041,3840,2160
PAIR_00591,8F_S032,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_165640.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S032/PAIR_00591,success,113,30.019203035467775,5.762967,1.0,1.0,3.7629669999999997,3840,2160
PAIR_00592,8F_S033,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_165824.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S033/PAIR_00592,success,93,30.215060133894188,5.074375,1.0,1.0,3.074375,3840,2160
PAIR_00593,8F_S034,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_165952.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S034/PAIR_00593,success,101,30.019329216120525,5.3632,1.0,1.0,3.3632,3840,2160
PAIR_00594,8F_S035,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_170207.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S035/PAIR_00594,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00595,8F_S036,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_170720.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S036/PAIR_00595,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00596,8F_S037,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_171128.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S037/PAIR_00596,success,107,30.197421635493953,5.563389,1.0,1.0,3.563389,3840,2160
PAIR_00597,8F_S038,fire,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_171332.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/fire/8F_S038/PAIR_00597,success,124,30.181801612976717,6.117396,1.0,1.0,4.117396,3840,2160
PAIR_00598,8F_S001,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_140722.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S001/PAIR_00598,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00599,8F_S002,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_141445.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S002/PAIR_00599,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00600,8F_S003,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_141632.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S003/PAIR_00600,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00601,8F_S004,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_142251.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S004/PAIR_00601,success,101,30.019329216120525,5.3632,1.0,1.0,3.3632,3840,2160
PAIR_00602,8F_S005,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_142554.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S005/PAIR_00602,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00603,8F_S006,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_143314.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S006/PAIR_00603,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00604,8F_S007,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_143838.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S007/PAIR_00604,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00605,8F_S008,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_144507.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S008/PAIR_00605,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00606,8F_S009,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_145841.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S009/PAIR_00606,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00607,8F_S010,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_150720.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S010/PAIR_00607,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00608,8F_S011,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_150953.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S011/PAIR_00608,success,104,30.201836664538625,5.448208,1.0,1.0,3.448208,3840,2160
PAIR_00609,8F_S012,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_151324.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S012/PAIR_00609,success,100,30.206410471555632,5.31,1.0,1.0,3.3099999999999996,3840,2160
PAIR_00610,8F_S013,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_151451.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S013/PAIR_00610,success,136,30.01924703423794,6.5291,1.0,1.0,4.5291,3840,2160
PAIR_00611,8F_S014,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_151746.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S014/PAIR_00611,success,113,30.19121100301912,5.763267,1.0,1.0,3.763267,3840,2160
PAIR_00612,8F_S015,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_151917.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S015/PAIR_00612,success,121,30.018740981939,6.029567,1.0,1.0,4.029567,3840,2160
PAIR_00613,8F_S016,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_153139.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S016/PAIR_00613,success,101,30.204095161544263,5.3635,1.0,1.0,3.3635,3840,2160
PAIR_00614,8F_S017,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_153720.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S017/PAIR_00614,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00615,8F_S018,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_153933.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S018/PAIR_00615,success,111,30.019310667680966,5.6963,1.0,1.0,3.6963,3840,2160
PAIR_00616,8F_S019,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_155523.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S019/PAIR_00616,success,111,30.19327204957314,5.6966,1.0,1.0,3.6966,3840,2160
PAIR_00617,8F_S020,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_161444.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S020/PAIR_00617,success,125,30.1800526798769,6.166459,1.0,1.0,4.166459,3840,2160
PAIR_00618,8F_S021,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_161855.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S021/PAIR_00618,success,104,30.201836664538625,5.445292,1.0,1.0,3.4452920000000002,3840,2160
PAIR_00619,8F_S022,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_162157.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S022/PAIR_00619,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00620,8F_S023,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_162622.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S023/PAIR_00620,success,107,30.197421635493953,5.563389,1.0,1.0,3.563389,3840,2160
PAIR_00621,8F_S024,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_162829.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S024/PAIR_00621,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00622,8F_S025,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_163319.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S025/PAIR_00622,success,115,30.019269512048687,5.829589,1.0,1.0,3.8295890000000004,3840,2160
PAIR_00623,8F_S026,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_163526.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S026/PAIR_00623,success,131,30.175788449993153,6.338437,1.0,1.0,4.338437,3840,2160
PAIR_00624,8F_S027,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_164155.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S027/PAIR_00624,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00625,8F_S028,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_164705.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S028/PAIR_00625,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00626,8F_S029,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_165106.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S029/PAIR_00626,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00627,8F_S030,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_165323.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S030/PAIR_00627,success,105,30.201836664538625,5.472667,1.0,1.0,3.4726670000000004,3840,2160
PAIR_00628,8F_S031,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_165457.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S031/PAIR_00628,success,119,30.18547296164209,5.9631,1.0,1.0,3.9631,3840,2160
PAIR_00629,8F_S032,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_165630.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S032/PAIR_00629,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00630,8F_S033,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_165815.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S033/PAIR_00630,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00631,8F_S034,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_165941.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S034/PAIR_00631,success,125,30.019255594579587,6.1627,1.0,1.0,4.1627,3840,2160
PAIR_00632,8F_S035,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_170155.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S035/PAIR_00632,success,127,30.019263698630137,6.2293,1.0,1.0,4.2293,3840,2160
PAIR_00633,8F_S036,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_170711.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S036/PAIR_00633,success,101,30.204095161544263,5.3635,1.0,1.0,3.3635,3840,2160
PAIR_00634,8F_S037,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_171118.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S037/PAIR_00634,success,104,30.201836664538625,5.434167,1.0,1.0,3.4341670000000004,3840,2160
PAIR_00635,8F_S038,help,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/help/video_20260310_171321.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/help/8F_S038/PAIR_00635,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00636,8F_S001,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_140835.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S001/PAIR_00636,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00637,8F_S002,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_141545.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S002/PAIR_00637,success,99,30.019320610959255,5.296589,1.0,1.0,3.296589,3840,2160
PAIR_00638,8F_S003,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_141731.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S003/PAIR_00638,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00639,8F_S004,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_142336.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S004/PAIR_00639,success,102,30.204095161544263,5.376,1.0,1.0,3.3760000000000003,3840,2160
PAIR_00640,8F_S005,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_142651.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S005/PAIR_00640,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00641,8F_S006,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_143448.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S006/PAIR_00641,success,104,30.201836664538625,5.434063,1.0,1.0,3.434063,3840,2160
PAIR_00642,8F_S007,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_143927.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S007/PAIR_00642,success,115,30.019269512048687,5.829589,1.0,1.0,3.8295890000000004,3840,2160
PAIR_00643,8F_S008,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_144559.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S008/PAIR_00643,success,130,30.019222835675475,6.329278,1.0,1.0,4.329278,3840,2160
PAIR_00644,8F_S009,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_150027.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S009/PAIR_00644,success,111,30.019310667680966,5.6963,1.0,1.0,3.6963,3840,2160
PAIR_00645,8F_S010,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_150803.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S010/PAIR_00645,success,170,30.018794375609076,7.661867,1.0,1.0,5.661867,3840,2160
PAIR_00646,8F_S011,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_151046.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S011/PAIR_00646,success,106,30.199571869523297,5.511708,1.0,1.0,3.5117079999999996,3840,2160
PAIR_00647,8F_S012,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_151415.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S012/PAIR_00647,success,115,30.019269512048687,5.829589,1.0,1.0,3.8295890000000004,3840,2160
PAIR_00648,8F_S013,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_151543.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S013/PAIR_00648,success,117,30.18734242094195,5.8965,1.0,1.0,3.8964999999999996,3840,2160
PAIR_00649,8F_S014,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_151838.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S014/PAIR_00649,success,107,30.197421635493953,5.563389,1.0,1.0,3.563389,3840,2160
PAIR_00650,8F_S015,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_152010.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S015/PAIR_00650,success,112,30.194332125950154,5.719292,1.0,1.0,3.7192920000000003,3840,2160
PAIR_00651,8F_S016,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_153236.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S016/PAIR_00651,success,134,30.019239134359307,6.4625,1.0,1.0,4.4625,3840,2160
PAIR_00652,8F_S017,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_153835.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S017/PAIR_00652,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00653,8F_S018,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_154026.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S018/PAIR_00653,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00654,8F_S019,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_155619.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S019/PAIR_00654,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00655,8F_S020,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_161534.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S020/PAIR_00655,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00656,8F_S021,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_161949.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S021/PAIR_00656,success,148,30.01919496601192,6.9289,1.0,1.0,4.9289,3840,2160
PAIR_00657,8F_S022,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_162252.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S022/PAIR_00657,success,177,30.01908386203325,7.894967,1.0,1.0,5.894967,3840,2160
PAIR_00658,8F_S023,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_162707.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S023/PAIR_00658,success,117,30.01927791670357,5.8962,1.0,1.0,3.8962000000000003,3840,2160
PAIR_00659,8F_S024,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_162940.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S024/PAIR_00659,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00660,8F_S025,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_163406.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S025/PAIR_00660,success,111,30.19327204957314,5.6966,1.0,1.0,3.6966,3840,2160
PAIR_00661,8F_S026,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_163630.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S026/PAIR_00661,success,187,30.019121491692413,8.228089,1.0,1.0,6.228089000000001,3840,2160
PAIR_00662,8F_S027,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_164241.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S027/PAIR_00662,success,111,30.019310667680966,5.6963,1.0,1.0,3.6963,3840,2160
PAIR_00663,8F_S028,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_164811.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S028/PAIR_00663,success,119,30.18547296164209,5.9631,1.0,1.0,3.9631,3840,2160
PAIR_00664,8F_S029,robbery,8_feet,RGB,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/robbery/video_20260310_165204.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB/8_feet/robbery/8F_S029/PAIR_00664,success,126,30.1800526798769,6.193896,1.0,1.0,4.193896,3840,2160
